num_ponto,ponto,latitude,longitude,distancia_unicamp
38,"Rua Arquiteta Sueli Fior Godói, 2-60",-22.5721548,-47.4292845,1.2527245072254172
39,"Rua Arnaldo Stoco, 479-555",-22.5661691,-47.4241857,0.47460900519142635
40,"Rua Pedro Galzerani, 1-121",-22.5656392,-47.4257895,0.44762880469493305
41,Parque,-22.5672753,-47.4132936,1.2689894855894799
42,Cotil,-22.5619055,-47.42512934545606,0.09758979684708889
43,Rodovia Limeira-Piracicaba,-22.5713841,-47.4445551,2.3447330612572004
44,Rua Ulda Guilhermina Schinoor Heldt,-22.572962133679646,-47.45139098764576,3.0555846112269647
45,"Rua Pastor Osvaldo Ceccon, 197-259",-22.5721944,-47.4501656,2.906161847355182
46,Rua Brasil Prado,-22.5745392,-47.4537478,3.3482685087328785
47,"Rua Professor Ari Pereira Souto, 716-728",-22.5740509,-47.453894,3.339754757200709
48,"Rua Maria Pachêco Barros, 192-254",-22.5767917,-47.4520913,3.3113568890008325
49,"Rua Maria Pachêco Barros, 408",-22.5767917,-47.4520913,3.3113568890008325
50,"Rua Luís Bueno De Miranda, 559-637",-22.576240984260828,-47.457598220510484,3.786774175807974
51,"Rua Bento Franco Machado, 761",-22.5739939,-47.4539301,3.3406138074813123
52,"Rua Bento Franco Machado, 569",-22.5739939,-47.4539301,3.3406138074813123
53,"Rua João Antônio Soares Neto, 434-464",-22.57305921632801,-47.45204681806234,3.121721910020315
54,"Rua João Antônio Soares Neto, 592",-22.57168349654549,-47.45279987977735,3.137082048055274
55,"Rodovia Doutor João Mendes Da Silva Júnior, 487-589",-22.5675294,-47.4403734,1.7788843831235075
56,"Rua Antônio Paes Barbosa, 2-26",-22.5659338,-47.4451446,2.20226820943123
57,"Rua Antônio Paes Barbosa, 216",-22.5659338,-47.4451446,2.20226820943123
58,"Rua Frederico Fischer Júnior, 142",-22.5656573,-47.4452042,2.2022566077036596
59,"Avenida Frei João Das Mercês, 564-612",-22.5666127,-47.4487587,2.5814901152810963
60,"Avenida Frei João Das Mercês, 764-800",-22.5657435,-47.4439323,2.075912729046526
61,"Avenida Jaime Cheque, 326-370",-22.5597116,-47.4532174,2.9961168543361714
62,"Avenida Jaime Cheque, 305-343",-22.5597116,-47.4532174,2.9961168543361714
63,"Avenida Jaime Cheque, 190",-22.5604305,-47.4531345,2.9822582466501197
64,"Avenida Jaime Cheque, 1-55",-22.5604305,-47.4531345,2.9822582466501197
65,"Avenida Jaime Cheque, 962-1000",-22.5640368,-47.4520294,2.874129459669936
